expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,baseline_expected_exit_timestamp_utc,baseline_expected_exit_price,baseline_expected_pnl_pips,baseline_expected_exit_reason,baseline_expected_stop_loss_price,baseline_expected_take_profit_price,comparison_basis,boundary_ambiguous_close_timing,boundary_ambiguous_exit_semantics,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
141,143,long,2025-11-05T08:39:00Z,2025-11-05T08:39:00Z,2025-11-05T10:41:00Z,2025-11-05T10:41:40Z,1.14909,1.1491,1.1484,1.1484,-7.0,-7.0,stop_loss,stop_loss,True,1.1484,1.1484,1.1515,1.1515,False,False,True,,2025-11-05T10:41:00Z,1.14839,-7.0,stop_loss,1.14839,1.15149,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
142,144,short,2025-11-05T10:42:00Z,2025-11-05T10:42:00Z,2025-11-05T13:06:00Z,2025-11-05T13:06:40Z,1.14836,1.14836,1.14906,1.14906,-7.0,-7.0,stop_loss,stop_loss,True,1.14906,1.14906,1.14596,1.14596,False,False,True,,2025-11-05T13:06:00Z,1.14906,-7.0,stop_loss,1.14906,1.14596,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
143,145,long,2025-11-05T13:07:00Z,2025-11-05T13:07:00Z,2025-11-05T14:16:00Z,2025-11-05T14:16:40Z,1.1491,1.14911,1.14841,1.14841,-7.0,-7.0,stop_loss,stop_loss,True,1.14841,1.14841,1.15151,1.15151,False,False,True,,2025-11-05T14:16:00Z,1.1484,-7.0,stop_loss,1.1484,1.1515,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
145,147,short,2025-11-06T11:01:00Z,2025-11-06T11:01:00Z,2025-11-06T12:39:00Z,2025-11-06T12:39:40Z,1.15118,1.15118,1.15188,1.15188,-7.0,-7.0,stop_loss,stop_loss,True,1.15188,1.15188,1.14878,1.14878,False,False,True,,2025-11-06T12:39:00Z,1.15188,-7.0,stop_loss,1.15188,1.14878,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
146,148,long,2025-11-06T12:40:00Z,2025-11-06T12:40:00Z,2025-11-06T14:49:00Z,2025-11-06T14:49:40Z,1.15189,1.1519,1.1543,1.1543,24.0,24.0,take_profit,take_profit,True,1.1512,1.1512,1.1543,1.1543,False,False,True,,2025-11-06T14:49:00Z,1.15429,24.0,take_profit,1.15119,1.15429,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
150,152,long,2025-11-10T08:06:00Z,2025-11-10T08:06:00Z,2025-11-10T09:36:00Z,2025-11-10T09:36:40Z,1.15574,1.15575,1.15815,1.15815,24.0,24.0,take_profit,take_profit,True,1.15505,1.15505,1.15815,1.15815,False,False,True,,2025-11-10T09:36:00Z,1.15814,24.0,take_profit,1.15504,1.15814,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
151,153,long,2025-11-10T09:37:00Z,2025-11-10T09:37:00Z,2025-11-10T09:57:00Z,2025-11-10T09:57:20Z,1.15816,1.15817,1.15747,1.15747,-7.0,-7.0,stop_loss,stop_loss,True,1.15747,1.15747,1.16057,1.16057,False,False,True,,2025-11-10T09:57:00Z,1.15746,-7.0,stop_loss,1.15746,1.16056,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
152,154,short,2025-11-10T09:59:00Z,2025-11-10T09:59:00Z,2025-11-10T12:29:00Z,2025-11-10T12:29:00Z,1.15733,1.15733,1.15589,1.1559,14.4,14.3,timeout,timeout,True,1.15803,1.15803,1.15493,1.15493,False,False,True,,2025-11-10T12:29:00Z,1.15589,14.4,timeout,1.15803,1.15493,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
153,155,long,2025-11-10T13:08:00Z,2025-11-10T13:09:00Z,2025-11-10T15:38:00Z,2025-11-10T15:39:00Z,1.15644,1.15657,1.15661,1.15664,1.7,0.7,timeout,timeout,True,1.15574,1.15587,1.15884,1.15897,False,False,True,,2025-11-10T15:38:00Z,1.15661,1.7,timeout,1.15574,1.15884,baseline_executable,False,False,1.3,0.3,1.0,60.0,True,False,True,False,False,False,True,pnl_fill_drift
154,156,long,2025-11-11T08:04:00Z,2025-11-11T08:04:00Z,2025-11-11T10:34:00Z,2025-11-11T10:34:00Z,1.15552,1.15553,1.15663,1.15663,11.0,11.0,timeout,timeout,True,1.15483,1.15483,1.15793,1.15793,False,False,True,,2025-11-11T10:34:00Z,1.15663,11.1,timeout,1.15482,1.15792,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
155,157,long,2025-11-11T10:35:00Z,2025-11-11T10:35:00Z,2025-11-11T13:05:00Z,2025-11-11T13:05:00Z,1.15675,1.15676,1.15716,1.15716,4.0,4.0,timeout,timeout,True,1.15606,1.15606,1.15916,1.15916,False,False,True,,2025-11-11T13:05:00Z,1.15716,4.1,timeout,1.15605,1.15915,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
156,158,long,2025-11-11T13:15:00Z,2025-11-11T13:15:00Z,2025-11-11T13:55:00Z,2025-11-11T13:55:40Z,1.15762,1.15763,1.15693,1.15693,-7.0,-7.0,stop_loss,stop_loss,True,1.15693,1.15693,1.16003,1.16003,False,False,True,,2025-11-11T13:57:00Z,1.15692,-7.0,stop_loss,1.15692,1.16002,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
157,160,long,2025-11-12T08:07:00Z,2025-11-12T08:07:00Z,2025-11-12T09:01:00Z,2025-11-12T09:01:40Z,1.15867,1.15868,1.15798,1.15798,-7.0,-7.0,stop_loss,stop_loss,True,1.15798,1.15798,1.16108,1.16108,False,False,True,,2025-11-12T09:01:00Z,1.15797,-7.0,stop_loss,1.15797,1.16107,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
158,161,short,2025-11-12T09:02:00Z,2025-11-12T09:02:00Z,2025-11-12T09:26:00Z,2025-11-12T09:26:20Z,1.15796,1.15796,1.15866,1.15866,-7.0,-7.0,stop_loss,stop_loss,True,1.15866,1.15866,1.15556,1.15556,False,False,True,,2025-11-12T09:26:00Z,1.15866,-7.0,stop_loss,1.15866,1.15556,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
159,162,long,2025-11-12T09:27:00Z,2025-11-12T09:27:00Z,2025-11-12T09:53:00Z,2025-11-12T09:53:40Z,1.15858,1.15859,1.15789,1.15789,-7.0,-7.0,stop_loss,stop_loss,True,1.15789,1.15789,1.16099,1.16099,False,False,True,,2025-11-12T09:53:00Z,1.15788,-7.0,stop_loss,1.15788,1.16098,actual_fill_adjusted_executable,True,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
160,163,short,2025-11-12T09:55:00Z,2025-11-12T09:55:00Z,2025-11-12T12:25:00Z,2025-11-12T12:25:00Z,1.15782,1.15782,1.15696,1.15697,8.6,8.5,timeout,timeout,True,1.15852,1.15852,1.15542,1.15542,False,False,True,,2025-11-12T12:25:00Z,1.15696,8.6,timeout,1.15852,1.15542,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
161,164,long,2025-11-12T12:28:00Z,2025-11-12T12:28:00Z,2025-11-12T14:58:00Z,2025-11-12T14:58:00Z,1.15705,1.15706,1.15708,1.15708,0.2,0.2,timeout,timeout,True,1.15636,1.15636,1.15946,1.15946,False,False,True,,2025-11-12T14:58:00Z,1.15708,0.3,timeout,1.15635,1.15945,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
162,165,long,2025-11-13T08:04:00Z,2025-11-13T08:04:00Z,2025-11-13T08:59:00Z,2025-11-13T08:59:40Z,1.15874,1.15874,1.16114,1.16114,24.0,24.0,take_profit,take_profit,True,1.15804,1.15804,1.16114,1.16114,False,False,True,,2025-11-13T08:59:00Z,1.16114,24.0,take_profit,1.15804,1.16114,actual_fill_adjusted_executable,True,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
163,166,long,2025-11-13T09:00:00Z,2025-11-13T09:00:00Z,2025-11-13T11:30:00Z,2025-11-13T11:30:00Z,1.16115,1.16116,1.16179,1.16179,6.3,6.3,timeout,timeout,True,1.16046,1.16046,1.16356,1.16356,False,False,True,,2025-11-13T11:30:00Z,1.16179,6.4,timeout,1.16045,1.16355,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
164,167,short,2025-11-13T11:31:00Z,2025-11-13T11:31:00Z,2025-11-13T14:00:00Z,2025-11-13T14:00:20Z,1.1617,1.1617,1.1624,1.1624,-7.0,-7.0,stop_loss,stop_loss,True,1.1624,1.1624,1.1593,1.1593,False,False,True,,2025-11-13T14:00:00Z,1.1624,-7.0,stop_loss,1.1624,1.1593,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
165,168,long,2025-11-14T08:00:00Z,2025-11-14T08:00:00Z,2025-11-14T09:02:00Z,2025-11-14T09:02:40Z,1.16378,1.16379,1.16309,1.16309,-7.0,-7.0,stop_loss,stop_loss,True,1.16309,1.16309,1.16619,1.16619,False,False,True,,2025-11-14T09:02:00Z,1.16308,-7.0,stop_loss,1.16308,1.16618,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
166,169,short,2025-11-14T09:03:00Z,2025-11-14T09:03:00Z,2025-11-14T09:43:00Z,2025-11-14T09:43:20Z,1.16295,1.16295,1.16365,1.16365,-7.0,-7.0,stop_loss,stop_loss,True,1.16365,1.16365,1.16055,1.16055,False,False,True,,2025-11-14T09:43:00Z,1.16365,-7.0,stop_loss,1.16365,1.16055,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
167,170,short,2025-11-14T09:57:00Z,2025-11-14T09:57:00Z,2025-11-14T12:27:00Z,2025-11-14T12:27:00Z,1.16297,1.16297,1.16114,1.16115,18.3,18.2,timeout,timeout,True,1.16367,1.16367,1.16057,1.16057,False,False,True,,2025-11-14T12:27:00Z,1.16114,18.3,timeout,1.16367,1.16057,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
168,171,long,2025-11-14T12:35:00Z,2025-11-14T12:35:00Z,2025-11-14T13:41:00Z,2025-11-14T13:41:40Z,1.16136,1.16137,1.16377,1.16377,24.0,24.0,take_profit,take_profit,True,1.16067,1.16067,1.16377,1.16377,False,False,True,,2025-11-14T13:41:00Z,1.16376,24.0,take_profit,1.16066,1.16376,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
169,172,long,2025-11-14T13:42:00Z,2025-11-14T13:42:00Z,2025-11-14T15:06:00Z,2025-11-14T15:06:40Z,1.16393,1.16394,1.16324,1.16324,-7.0,-7.0,stop_loss,stop_loss,True,1.16324,1.16324,1.16634,1.16634,False,False,True,,2025-11-14T15:07:00Z,1.16323,-7.0,stop_loss,1.16323,1.16633,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
170,173,long,2025-11-17T08:20:00Z,2025-11-17T08:20:00Z,2025-11-17T09:25:00Z,2025-11-17T09:25:40Z,1.16106,1.16107,1.16037,1.16037,-7.0,-7.0,stop_loss,stop_loss,True,1.16037,1.16037,1.16347,1.16347,False,False,True,,2025-11-17T09:25:00Z,1.16036,-7.0,stop_loss,1.16036,1.16346,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
171,174,short,2025-11-17T09:26:00Z,2025-11-17T09:26:00Z,2025-11-17T11:56:00Z,2025-11-17T11:56:00Z,1.16033,1.16033,1.15971,1.15972,6.2,6.1,timeout,timeout,True,1.16103,1.16103,1.15793,1.15793,False,False,True,,2025-11-17T11:56:00Z,1.15971,6.2,timeout,1.16103,1.15793,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
172,175,short,2025-11-17T11:57:00Z,2025-11-17T11:57:00Z,2025-11-17T13:29:00Z,2025-11-17T13:29:20Z,1.15972,1.15972,1.16042,1.16042,-7.0,-7.0,stop_loss,stop_loss,True,1.16042,1.16042,1.15732,1.15732,False,False,True,,2025-11-17T13:29:00Z,1.16042,-7.0,stop_loss,1.16042,1.15732,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
173,176,short,2025-11-17T13:39:00Z,2025-11-17T13:39:00Z,2025-11-17T16:09:00Z,2025-11-17T16:09:00Z,1.15993,1.15993,1.15838,1.15839,15.5,15.4,timeout,timeout,True,1.16063,1.16063,1.15753,1.15753,False,False,True,,2025-11-17T16:09:00Z,1.15838,15.5,timeout,1.16063,1.15753,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
175,179,long,2025-11-18T09:06:00Z,2025-11-18T09:05:00Z,2025-11-18T09:34:00Z,2025-11-18T09:38:40Z,1.16018,1.16006,1.15948,1.15936,-7.0,-7.0,stop_loss,stop_loss,True,1.15948,1.15936,1.16258,1.16246,False,False,True,,2025-11-18T09:34:00Z,1.15948,-7.0,stop_loss,1.15948,1.16258,baseline_executable,False,True,1.2,1.2,0.0,280.0,True,False,False,False,False,False,True,entry_price_drift
177,181,long,2025-11-18T12:18:00Z,2025-11-18T12:18:00Z,2025-11-18T14:48:00Z,2025-11-18T14:48:00Z,1.15847,1.15848,1.15992,1.15992,14.4,14.4,timeout,timeout,True,1.15778,1.15778,1.16088,1.16088,False,False,True,,2025-11-18T14:48:00Z,1.15992,14.5,timeout,1.15777,1.16087,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
178,182,short,2025-11-19T08:06:00Z,2025-11-19T08:06:00Z,2025-11-19T08:32:00Z,2025-11-19T08:32:40Z,1.15848,1.15848,1.15918,1.15918,-7.0,-7.0,stop_loss,stop_loss,True,1.15918,1.15918,1.15608,1.15608,False,False,True,,2025-11-19T08:32:00Z,1.15918,-7.0,stop_loss,1.15918,1.15608,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
179,183,long,2025-11-19T08:33:00Z,2025-11-19T08:33:00Z,2025-11-19T08:55:00Z,2025-11-19T08:55:40Z,1.15919,1.15919,1.15849,1.15849,-7.0,-7.0,stop_loss,stop_loss,True,1.15849,1.15849,1.16159,1.16159,False,False,True,,2025-11-19T08:55:00Z,1.15849,-7.0,stop_loss,1.15849,1.16159,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
180,184,short,2025-11-19T08:56:00Z,2025-11-19T08:56:00Z,2025-11-19T11:26:00Z,2025-11-19T09:01:40Z,1.15821,1.15821,1.15704,1.15891,11.7,-7.0,timeout,stop_loss,False,1.15891,1.15891,1.15581,1.15581,False,False,True,,2025-11-19T11:26:00Z,1.15704,11.7,timeout,1.15891,1.15581,actual_fill_adjusted_executable,False,True,0.0,18.7,18.7,8660.0,False,False,False,False,False,False,False,within_tolerance
181,186,long,2025-11-19T11:41:00Z,2025-11-19T11:41:00Z,2025-11-19T14:11:00Z,2025-11-19T14:11:00Z,1.15734,1.15735,1.15844,1.15844,10.9,10.9,timeout,timeout,True,1.15665,1.15665,1.15975,1.15975,False,False,True,,2025-11-19T14:11:00Z,1.15844,11.0,timeout,1.15664,1.15974,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
182,187,short,2025-11-20T08:01:00Z,2025-11-20T08:01:00Z,2025-11-20T10:30:00Z,2025-11-20T10:26:20Z,1.15184,1.15184,1.15254,1.15254,-7.0,-7.0,stop_loss,stop_loss,True,1.15254,1.15254,1.14944,1.14944,False,False,True,,2025-11-20T10:30:00Z,1.15254,-7.0,stop_loss,1.15254,1.14944,actual_fill_adjusted_executable,True,True,0.0,0.0,0.0,220.0,False,False,False,False,False,False,False,within_tolerance
184,189,short,2025-11-20T12:25:00Z,2025-11-20T12:25:00Z,2025-11-20T14:30:00Z,2025-11-20T14:30:40Z,1.15178,1.15178,1.15248,1.15248,-7.0,-7.0,stop_loss,stop_loss,True,1.15248,1.15248,1.14938,1.14938,False,False,True,,2025-11-20T14:30:00Z,1.15248,-7.0,stop_loss,1.15248,1.14938,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
186,191,short,2025-11-21T09:02:00Z,2025-11-21T09:02:00Z,2025-11-21T09:09:00Z,2025-11-21T09:09:40Z,1.1537,1.1537,1.1544,1.1544,-7.0,-7.0,stop_loss,stop_loss,True,1.1544,1.1544,1.1513,1.1513,False,False,True,,2025-11-21T09:09:00Z,1.1544,-7.0,stop_loss,1.1544,1.1513,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
187,192,long,2025-11-21T09:10:00Z,2025-11-21T09:10:00Z,2025-11-21T10:07:00Z,2025-11-21T10:07:40Z,1.15441,1.15441,1.15371,1.15371,-7.0,-7.0,stop_loss,stop_loss,True,1.15371,1.15371,1.15681,1.15681,False,False,True,,2025-11-21T10:07:00Z,1.15371,-7.0,stop_loss,1.15371,1.15681,actual_fill_adjusted_executable,True,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
188,193,short,2025-11-21T10:08:00Z,2025-11-21T10:08:00Z,2025-11-21T11:19:00Z,2025-11-21T12:21:40Z,1.15365,1.15365,1.15125,1.15125,24.0,24.0,take_profit,take_profit,True,1.15435,1.15435,1.15125,1.15125,False,False,True,,2025-11-21T11:19:00Z,1.15125,24.0,take_profit,1.15435,1.15125,actual_fill_adjusted_executable,False,False,0.0,0.0,0.0,3760.0,False,False,False,True,False,False,True,timeout_or_bar_close_drift
192,197,long,2025-11-21T13:32:00Z,2025-11-21T13:33:00Z,2025-11-21T15:12:00Z,2025-11-21T15:13:20Z,1.15184,1.15177,1.15114,1.15107,-7.0,-7.0,stop_loss,stop_loss,True,1.15114,1.15107,1.15424,1.15417,False,False,True,,2025-11-21T15:12:00Z,1.15114,-7.0,stop_loss,1.15114,1.15424,baseline_executable,False,True,0.7,0.7,0.0,80.0,True,False,False,False,False,False,True,entry_price_drift
193,198,short,2025-11-24T08:06:00Z,2025-11-24T08:06:00Z,2025-11-24T09:11:00Z,2025-11-24T09:11:40Z,1.1519,1.1519,1.1526,1.1526,-7.0,-7.0,stop_loss,stop_loss,True,1.1526,1.1526,1.1495,1.1495,False,False,True,,2025-11-24T09:11:00Z,1.1526,-7.0,stop_loss,1.1526,1.1495,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
194,199,long,2025-11-24T09:12:00Z,2025-11-24T09:12:00Z,2025-11-24T11:42:00Z,2025-11-24T11:42:00Z,1.15255,1.15256,1.15395,1.15395,13.9,13.9,timeout,timeout,True,1.15186,1.15186,1.15496,1.15496,False,False,True,,2025-11-24T11:42:00Z,1.15395,14.0,timeout,1.15185,1.15495,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
195,200,long,2025-11-24T11:45:00Z,2025-11-24T11:45:00Z,2025-11-24T14:15:00Z,2025-11-24T14:15:00Z,1.154,1.15401,1.15455,1.15455,5.4,5.4,timeout,timeout,True,1.15331,1.15331,1.15641,1.15641,False,False,True,,2025-11-24T14:15:00Z,1.15455,5.5,timeout,1.1533,1.1564,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
196,201,long,2025-11-25T08:01:00Z,2025-11-25T08:01:00Z,2025-11-25T10:31:00Z,2025-11-25T10:31:00Z,1.15219,1.1522,1.15319,1.15319,9.9,9.9,timeout,timeout,True,1.1515,1.1515,1.1546,1.1546,False,False,True,,2025-11-25T10:31:00Z,1.15319,10.0,timeout,1.15149,1.15459,actual_fill_adjusted_executable,False,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
197,202,long,2025-11-25T10:41:00Z,2025-11-25T10:41:00Z,2025-11-25T12:38:00Z,2025-11-25T12:38:40Z,1.15353,1.15354,1.15284,1.15284,-7.0,-7.0,stop_loss,stop_loss,True,1.15284,1.15284,1.15594,1.15594,False,False,True,,2025-11-25T12:38:00Z,1.15283,-7.0,stop_loss,1.15283,1.15593,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
198,203,short,2025-11-25T12:42:00Z,2025-11-25T12:42:00Z,2025-11-25T13:42:00Z,2025-11-25T13:42:40Z,1.15273,1.15273,1.15343,1.15343,-7.0,-7.0,stop_loss,stop_loss,True,1.15343,1.15343,1.15033,1.15033,False,False,True,,2025-11-25T13:42:00Z,1.15343,-7.0,stop_loss,1.15343,1.15033,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
199,204,long,2025-11-25T13:44:00Z,2025-11-25T13:44:00Z,2025-11-25T13:45:00Z,2025-11-25T13:45:40Z,1.15505,1.15506,1.15436,1.15436,-7.0,-7.0,stop_loss,stop_loss,True,1.15436,1.15436,1.15746,1.15746,False,False,True,,2025-11-25T13:45:00Z,1.15435,-7.0,stop_loss,1.15435,1.15745,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
200,205,long,2025-11-25T13:46:00Z,2025-11-25T13:46:00Z,2025-11-25T13:47:00Z,2025-11-25T13:47:40Z,1.15428,1.15429,1.15359,1.15359,-7.0,-7.0,stop_loss,stop_loss,True,1.15359,1.15359,1.15669,1.15669,False,False,True,,2025-11-25T15:08:00Z,1.15668,24.0,take_profit,1.15358,1.15668,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
201,207,long,2025-11-26T08:06:00Z,2025-11-26T08:06:00Z,2025-11-26T08:20:00Z,2025-11-26T08:20:40Z,1.15922,1.15923,1.15853,1.15853,-7.0,-7.0,stop_loss,stop_loss,True,1.15853,1.15853,1.16163,1.16163,False,False,True,,2025-11-26T08:20:00Z,1.15852,-7.0,stop_loss,1.15852,1.16162,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
202,208,short,2025-11-26T08:21:00Z,2025-11-26T08:21:00Z,2025-11-26T10:51:00Z,2025-11-26T10:51:00Z,1.15853,1.15853,1.15743,1.15744,11.0,10.9,timeout,timeout,True,1.15923,1.15923,1.15613,1.15613,False,False,True,,2025-11-26T10:51:00Z,1.15743,11.0,timeout,1.15923,1.15613,actual_fill_adjusted_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
203,209,short,2025-11-26T10:53:00Z,2025-11-26T10:53:00Z,2025-11-26T12:41:00Z,2025-11-26T12:41:40Z,1.15734,1.15734,1.15804,1.15804,-7.0,-7.0,stop_loss,stop_loss,True,1.15804,1.15804,1.15494,1.15494,False,False,True,,2025-11-26T12:41:00Z,1.15804,-7.0,stop_loss,1.15804,1.15494,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
204,210,long,2025-11-26T12:42:00Z,2025-11-26T12:42:00Z,2025-11-26T12:47:00Z,2025-11-26T12:47:40Z,1.15802,1.15803,1.15733,1.15733,-7.0,-7.0,stop_loss,stop_loss,True,1.15733,1.15733,1.16043,1.16043,False,False,True,,2025-11-26T12:47:00Z,1.15732,-7.0,stop_loss,1.15732,1.16042,actual_fill_adjusted_executable,False,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
207,217,long,2025-11-27T10:46:00Z,2025-11-27T10:46:00Z,2025-11-27T13:16:00Z,2025-11-27T13:16:00Z,1.1581,1.1581,1.15854,1.15854,4.4,4.4,timeout,timeout,True,1.1574,1.1574,1.1605,1.1605,False,False,True,,2025-11-27T13:16:00Z,1.15854,4.4,timeout,1.1574,1.1605,actual_fill_adjusted_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
208,218,long,2025-11-27T13:38:00Z,2025-11-27T13:38:00Z,2025-11-27T13:55:00Z,2025-11-27T13:55:40Z,1.15906,1.15906,1.15836,1.15836,-7.0,-7.0,stop_loss,stop_loss,True,1.15836,1.15836,1.16146,1.16146,False,False,True,,2025-11-27T13:55:00Z,1.15836,-7.0,stop_loss,1.15836,1.16146,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
209,219,short,2025-11-27T13:57:00Z,2025-11-27T13:57:00Z,2025-11-27T14:20:00Z,2025-11-27T14:18:20Z,1.15831,1.15831,1.15901,1.15901,-7.0,-7.0,stop_loss,stop_loss,True,1.15901,1.15901,1.15591,1.15591,False,False,True,,2025-11-27T14:20:00Z,1.15901,-7.0,stop_loss,1.15901,1.15591,actual_fill_adjusted_executable,True,True,0.0,0.0,0.0,100.0,False,False,False,False,False,False,False,within_tolerance
210,220,long,2025-11-28T08:11:00Z,2025-11-28T08:11:00Z,2025-11-28T08:57:00Z,2025-11-28T08:57:40Z,1.15858,1.15858,1.15788,1.15788,-7.0,-7.0,stop_loss,stop_loss,True,1.15788,1.15788,1.16098,1.16098,False,False,True,,2025-11-28T08:57:00Z,1.15788,-7.0,stop_loss,1.15788,1.16098,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
211,221,short,2025-11-28T08:58:00Z,2025-11-28T08:58:00Z,2025-11-28T11:28:00Z,2025-11-28T11:28:00Z,1.15783,1.15783,1.15667,1.15667,11.6,11.6,timeout,timeout,True,1.15853,1.15853,1.15543,1.15543,False,False,True,,2025-11-28T11:28:00Z,1.15667,11.6,timeout,1.15853,1.15543,actual_fill_adjusted_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
212,222,short,2025-11-28T11:39:00Z,2025-11-28T11:39:00Z,2025-11-28T13:10:00Z,2025-11-28T13:10:20Z,1.15639,1.15639,1.15709,1.15709,-7.0,-7.0,stop_loss,stop_loss,True,1.15709,1.15709,1.15399,1.15399,False,False,True,,2025-11-28T13:10:00Z,1.15709,-7.0,stop_loss,1.15709,1.15399,actual_fill_adjusted_executable,False,True,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
