timestamp_utc,candidate_id,run_id,signal,spread_pips,bars_processed
2026.02.24 08:34:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,146741
2026.02.24 09:07:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,146774
2026.02.24 09:22:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,146789
2026.02.24 11:53:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,146940
2026.02.25 08:01:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,148142
2026.02.25 08:57:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,148198
2026.02.25 11:31:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,148352
2026.02.26 08:02:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,149577
2026.02.26 10:41:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,149736
2026.02.26 13:17:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,149892
2026.02.27 08:01:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,151009
2026.02.27 08:44:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,151052
2026.02.27 10:42:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,151170
2026.02.27 13:13:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,151321
2026.03.02 08:03:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,152445
2026.03.02 08:51:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,152493
2026.03.02 08:58:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,152500
2026.03.02 09:21:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,152523
2026.03.02 09:45:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,152547
