expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
50,43,short,2025-12-05T16:09:00Z,2025-12-05T16:09:00Z,2025-12-05T18:33:00Z,2025-12-05T18:33:00Z,1.1647,1.1647,1.1638,1.16381,9.0,8.9,timeout,timeout,True,1.1661,1.1661,1.1621,1.1621,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
51,44,long,2025-12-09T15:41:00Z,2025-12-09T15:41:00Z,2025-12-09T16:06:00Z,2025-12-09T16:06:40Z,1.16338,1.16339,1.16198,1.16199,-14.0,-14.0,stop_loss,stop_loss,True,1.16198,1.16199,1.16598,1.16599,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
52,45,long,2025-12-10T17:09:00Z,2025-12-10T17:09:00Z,2025-12-10T19:33:00Z,2025-12-10T19:33:00Z,1.1642,1.1642,1.16603,1.16603,18.3,18.3,timeout,timeout,True,1.1628,1.1628,1.1668,1.1668,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
53,46,short,2025-12-15T16:38:00Z,2025-12-15T16:38:00Z,2025-12-15T19:02:00Z,2025-12-15T19:02:00Z,1.17596,1.17596,1.17444,1.17445,15.2,15.1,timeout,timeout,True,1.17736,1.17736,1.17336,1.17336,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
54,47,long,2025-12-16T15:10:00Z,2025-12-16T15:10:00Z,2025-12-16T16:01:00Z,2025-12-16T16:01:40Z,1.17768,1.1777,1.18028,1.1803,26.0,26.0,take_profit,take_profit,True,1.17628,1.1763,1.18028,1.1803,False,False,True,,0.2,0.2,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
57,49,short,2025-12-18T17:38:00Z,2025-12-18T17:38:00Z,2025-12-18T20:02:00Z,2025-12-18T20:02:00Z,1.17337,1.17337,1.17187,1.17187,15.0,15.0,timeout,timeout,True,1.17477,1.17477,1.17077,1.17077,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
58,50,short,2025-12-19T14:04:00Z,2025-12-19T14:04:00Z,2025-12-19T15:02:00Z,2025-12-19T15:01:40Z,1.17097,1.17097,1.17237,1.17237,-14.0,-14.0,stop_loss,stop_loss,True,1.17237,1.17237,1.16837,1.16837,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
59,51,short,2025-12-19T16:10:00Z,2025-12-19T16:10:00Z,2025-12-19T18:34:00Z,2025-12-19T18:34:00Z,1.17261,1.17261,1.1718,1.17181,8.1,8.0,timeout,timeout,True,1.17401,1.17401,1.17001,1.17001,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
60,52,short,2025-12-22T13:27:00Z,2025-12-22T13:27:00Z,2025-12-22T14:11:00Z,2025-12-22T14:11:40Z,1.17358,1.17358,1.17498,1.17498,-14.0,-14.0,stop_loss,stop_loss,True,1.17498,1.17498,1.17098,1.17098,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
62,54,long,2025-12-24T14:02:00Z,2025-12-24T14:02:00Z,2025-12-24T16:26:00Z,2025-12-24T16:26:00Z,1.17876,1.17877,1.17794,1.17794,-8.2,-8.3,timeout,timeout,True,1.17736,1.17737,1.18136,1.18137,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
63,55,short,2025-12-24T16:56:00Z,2025-12-24T16:56:00Z,2025-12-24T19:20:00Z,2025-12-24T19:20:00Z,1.17777,1.17777,1.17753,1.17754,2.4,2.3,timeout,timeout,True,1.17917,1.17917,1.17517,1.17517,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
64,56,long,2025-12-26T14:14:00Z,2025-12-26T14:14:00Z,2025-12-26T16:38:00Z,2025-12-26T16:38:00Z,1.17918,1.1792,1.17888,1.17888,-3.0,-3.2,timeout,timeout,True,1.17778,1.1778,1.18178,1.1818,False,False,True,,0.2,0.0,0.2,0.0,False,False,False,False,False,False,False,within_tolerance
66,57,short,2025-12-30T15:42:00Z,2025-12-30T15:42:00Z,2025-12-30T18:06:00Z,2025-12-30T18:06:00Z,1.17589,1.17589,1.17646,1.17647,-5.7,-5.8,timeout,timeout,True,1.17729,1.17729,1.17329,1.17329,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
67,58,short,2025-12-31T14:58:00Z,2025-12-31T14:58:00Z,2025-12-31T17:22:00Z,2025-12-31T17:22:00Z,1.17428,1.17428,1.17405,1.17406,2.3,2.2,timeout,timeout,True,1.17568,1.17568,1.17168,1.17168,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
68,59,long,2026-01-05T17:07:00Z,2026-01-05T17:07:00Z,2026-01-05T19:31:00Z,2026-01-05T19:31:00Z,1.17063,1.17064,1.17204,1.17204,14.1,14.0,timeout,timeout,True,1.16923,1.16924,1.17323,1.17324,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
69,60,short,2026-01-06T13:50:00Z,2026-01-06T13:50:00Z,2026-01-06T15:06:00Z,2026-01-06T15:06:40Z,1.17013,1.17013,1.17153,1.17153,-14.0,-14.0,stop_loss,stop_loss,True,1.17153,1.17153,1.16753,1.16753,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
70,61,short,2026-01-06T17:50:00Z,2026-01-06T17:50:00Z,2026-01-06T19:00:00Z,2026-01-06T19:00:40Z,1.16878,1.16878,1.17018,1.17018,-14.0,-14.0,stop_loss,stop_loss,True,1.17018,1.17018,1.16618,1.16618,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
71,62,long,2026-01-07T15:39:00Z,2026-01-07T15:39:00Z,2026-01-07T18:03:00Z,2026-01-07T18:03:00Z,1.16909,1.1691,1.16918,1.16918,0.9,0.8,timeout,timeout,True,1.16769,1.1677,1.17169,1.1717,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
72,63,long,2026-01-08T16:08:00Z,2026-01-08T16:08:00Z,2026-01-08T18:10:00Z,2026-01-08T18:10:40Z,1.16643,1.16644,1.16503,1.16504,-14.0,-14.0,stop_loss,stop_loss,True,1.16503,1.16504,1.16903,1.16904,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
73,64,short,2026-01-09T15:17:00Z,2026-01-09T15:17:00Z,2026-01-09T17:41:00Z,2026-01-09T17:41:00Z,1.16434,1.16434,1.16351,1.16352,8.3,8.2,timeout,timeout,True,1.16574,1.16574,1.16174,1.16174,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
74,65,short,2026-01-12T13:57:00Z,2026-01-12T13:57:00Z,2026-01-12T14:16:00Z,2026-01-12T14:16:40Z,1.16809,1.16809,1.16949,1.16949,-14.0,-14.0,stop_loss,stop_loss,True,1.16949,1.16949,1.16549,1.16549,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
75,66,short,2026-01-12T14:34:00Z,2026-01-12T14:34:00Z,2026-01-12T16:58:00Z,2026-01-12T16:58:00Z,1.16894,1.16894,1.16821,1.16822,7.3,7.2,timeout,timeout,True,1.17034,1.17034,1.16634,1.16634,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
76,67,short,2026-01-12T17:41:00Z,2026-01-12T17:41:00Z,2026-01-12T20:05:00Z,2026-01-12T20:05:00Z,1.16776,1.16776,1.1669,1.1669,8.6,8.6,timeout,timeout,True,1.16916,1.16916,1.16516,1.16516,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
77,68,short,2026-01-14T13:32:00Z,2026-01-14T13:32:00Z,2026-01-14T15:56:00Z,2026-01-14T13:58:40Z,1.16461,1.16461,1.16572,1.16601,-11.1,-14.0,timeout,stop_loss,False,1.16601,1.16601,1.16201,1.16201,False,False,True,,0.0,2.9,2.9,7040.0,False,True,True,True,True,False,True,timeout_rule_mismatch
78,70,short,2026-01-16T15:01:00Z,2026-01-16T15:01:00Z,2026-01-16T16:40:00Z,2026-01-16T16:40:20Z,1.16176,1.16176,1.15916,1.15916,26.0,26.0,take_profit,take_profit,True,1.16316,1.16316,1.15916,1.15916,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
79,71,short,2026-01-20T14:31:00Z,2026-01-20T14:31:00Z,2026-01-20T14:33:00Z,2026-01-20T14:33:40Z,1.17215,1.17215,1.17355,1.17355,-14.0,-14.0,stop_loss,stop_loss,True,1.17355,1.17355,1.16955,1.16955,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
80,72,long,2026-01-21T15:55:00Z,2026-01-21T15:55:00Z,2026-01-21T16:18:00Z,2026-01-21T16:18:40Z,1.17286,1.17287,1.17146,1.17147,-14.0,-14.0,stop_loss,stop_loss,True,1.17146,1.17147,1.17546,1.17547,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
83,73,short,2026-01-23T15:42:00Z,2026-01-23T15:42:00Z,2026-01-23T16:52:00Z,2026-01-23T16:52:40Z,1.17435,1.17435,1.17575,1.17575,-14.0,-14.0,stop_loss,stop_loss,True,1.17575,1.17575,1.17175,1.17175,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
84,74,long,2026-01-28T15:08:00Z,2026-01-28T15:08:00Z,2026-01-28T16:07:00Z,2026-01-28T16:07:40Z,1.19568,1.19569,1.19428,1.19429,-14.0,-14.0,stop_loss,stop_loss,True,1.19428,1.19429,1.19828,1.19829,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
86,75,long,2026-02-03T17:28:00Z,2026-02-03T17:28:00Z,2026-02-03T19:52:00Z,2026-02-03T19:52:00Z,1.18148,1.18149,1.18109,1.18109,-3.9,-4.0,timeout,timeout,True,1.18008,1.18009,1.18408,1.18409,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
87,76,short,2026-02-04T14:22:00Z,2026-02-04T14:22:00Z,2026-02-04T16:46:00Z,2026-02-04T16:46:00Z,1.18188,1.18188,1.18038,1.18039,15.0,14.9,timeout,timeout,True,1.18328,1.18328,1.17928,1.17928,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
88,77,long,2026-02-04T17:09:00Z,2026-02-04T17:09:00Z,2026-02-04T19:33:00Z,2026-02-04T19:33:00Z,1.17972,1.17973,1.17979,1.17979,0.7,0.6,timeout,timeout,True,1.17832,1.17833,1.18232,1.18233,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
89,78,long,2026-02-05T14:02:00Z,2026-02-05T14:02:00Z,2026-02-05T16:26:00Z,2026-02-05T16:26:00Z,1.17994,1.17995,1.1798,1.1798,-1.4,-1.5,timeout,timeout,True,1.17854,1.17855,1.18254,1.18255,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
90,79,short,2026-02-05T16:41:00Z,2026-02-05T16:41:00Z,2026-02-05T17:52:00Z,2026-02-05T17:52:20Z,1.17884,1.17884,1.18024,1.18024,-14.0,-14.0,stop_loss,stop_loss,True,1.18024,1.18024,1.17624,1.17624,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
92,80,long,2026-02-06T15:47:00Z,2026-02-06T15:47:00Z,2026-02-06T16:24:00Z,2026-02-06T16:24:40Z,1.18231,1.18231,1.18091,1.18091,-14.0,-14.0,stop_loss,stop_loss,True,1.18091,1.18091,1.18491,1.18491,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
93,81,short,2026-02-06T17:18:00Z,2026-02-06T17:18:00Z,2026-02-06T19:42:00Z,2026-02-06T19:42:00Z,1.18147,1.18147,1.18213,1.18213,-6.6,-6.6,timeout,timeout,True,1.18287,1.18287,1.17887,1.17887,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
94,82,long,2026-02-09T14:24:00Z,2026-02-09T14:24:00Z,2026-02-09T16:00:00Z,2026-02-09T16:00:40Z,1.18927,1.18928,1.19187,1.19188,26.0,26.0,take_profit,take_profit,True,1.18787,1.18788,1.19187,1.19188,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
95,83,short,2026-02-09T17:06:00Z,2026-02-09T17:06:00Z,2026-02-09T19:30:00Z,2026-02-09T19:30:00Z,1.19117,1.19117,1.1912,1.1912,-0.3,-0.3,timeout,timeout,True,1.19257,1.19257,1.18857,1.18857,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
96,84,short,2026-02-10T15:52:00Z,2026-02-10T15:52:00Z,2026-02-10T18:16:00Z,2026-02-10T18:16:00Z,1.19128,1.19128,1.19017,1.19018,11.1,11.0,timeout,timeout,True,1.19268,1.19268,1.18868,1.18868,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
98,85,short,2026-02-11T16:27:00Z,2026-02-11T16:27:00Z,2026-02-11T17:33:00Z,2026-02-11T17:33:40Z,1.18592,1.18592,1.18732,1.18732,-14.0,-14.0,stop_loss,stop_loss,True,1.18732,1.18732,1.18332,1.18332,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
99,86,short,2026-02-12T16:30:00Z,2026-02-12T16:30:00Z,2026-02-12T18:54:00Z,2026-02-12T18:54:00Z,1.18849,1.18849,1.18651,1.18652,19.8,19.7,timeout,timeout,True,1.18989,1.18989,1.18589,1.18589,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
