expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,baseline_expected_exit_timestamp_utc,baseline_expected_exit_price,baseline_expected_pnl_pips,baseline_expected_exit_reason,baseline_expected_stop_loss_price,baseline_expected_take_profit_price,comparison_basis,boundary_ambiguous_close_timing,boundary_ambiguous_exit_semantics,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
406,407,short,2026-01-30T10:22:00Z,2026-01-30T10:22:00Z,2026-01-30T12:08:00Z,2026-01-30T12:08:40Z,1.1922,1.1922,1.1929,1.1929,-7.0,-7.0,stop_loss,stop_loss,True,1.1929,1.1929,1.1898,1.1898,False,False,True,,2026-01-30T12:08:00Z,1.1929,-7.0,stop_loss,1.1929,1.1898,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
407,408,long,2026-01-30T12:09:00Z,2026-01-30T12:09:00Z,2026-01-30T13:02:00Z,2026-01-30T13:02:40Z,1.19301,1.19302,1.19541,1.19542,24.0,24.0,take_profit,take_profit,True,1.19231,1.19232,1.19541,1.19542,False,False,True,,2026-01-30T13:02:00Z,1.19541,24.0,take_profit,1.19231,1.19541,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
408,409,long,2026-01-30T13:03:00Z,2026-01-30T13:03:00Z,2026-01-30T13:04:00Z,2026-01-30T13:04:40Z,1.19541,1.19543,1.19471,1.19473,-7.0,-7.0,stop_loss,stop_loss,True,1.19471,1.19473,1.19781,1.19783,False,False,True,,2026-01-30T13:04:00Z,1.19471,-7.0,stop_loss,1.19471,1.19781,baseline_executable,False,False,0.2,0.2,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
409,410,short,2026-01-30T13:22:00Z,2026-01-30T13:22:00Z,2026-01-30T13:45:00Z,2026-01-30T13:45:40Z,1.19465,1.19465,1.19225,1.19225,24.0,24.0,take_profit,take_profit,True,1.19535,1.19535,1.19225,1.19225,False,False,True,,2026-01-30T13:45:00Z,1.19225,24.0,take_profit,1.19535,1.19225,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
410,411,short,2026-01-30T13:46:00Z,2026-01-30T13:46:00Z,2026-01-30T16:01:00Z,2026-01-30T16:01:40Z,1.19223,1.19223,1.18983,1.18983,24.0,24.0,take_profit,take_profit,True,1.19293,1.19293,1.18983,1.18983,False,False,True,,2026-01-30T16:01:00Z,1.18983,24.0,take_profit,1.19293,1.18983,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
411,412,long,2026-02-02T08:00:00Z,2026-02-02T08:00:00Z,2026-02-02T09:58:00Z,2026-02-02T09:58:40Z,1.1854,1.18541,1.1847,1.18471,-7.0,-7.0,stop_loss,stop_loss,True,1.1847,1.18471,1.1878,1.18781,False,False,True,,2026-02-02T09:58:00Z,1.1847,-7.0,stop_loss,1.1847,1.1878,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
412,413,short,2026-02-02T09:59:00Z,2026-02-02T09:59:00Z,2026-02-02T09:59:00Z,2026-02-02T09:59:40Z,1.18443,1.18443,1.18513,1.18513,-7.0,-7.0,stop_loss,stop_loss,True,1.18513,1.18513,1.18203,1.18203,False,False,True,,2026-02-02T09:59:00Z,1.18513,-7.0,stop_loss,1.18513,1.18203,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
413,414,short,2026-02-02T10:03:00Z,2026-02-02T10:03:00Z,2026-02-02T10:25:00Z,2026-02-02T10:24:40Z,1.18477,1.18477,1.18547,1.18547,-7.0,-7.0,stop_loss,stop_loss,True,1.18547,1.18547,1.18237,1.18237,False,False,True,,2026-02-02T10:25:00Z,1.18547,-7.0,stop_loss,1.18547,1.18237,baseline_executable,False,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
414,415,long,2026-02-02T10:26:00Z,2026-02-02T10:26:00Z,2026-02-02T12:56:00Z,2026-02-02T12:56:00Z,1.18569,1.1857,1.18642,1.18642,7.3,7.2,timeout,timeout,True,1.18499,1.185,1.18809,1.1881,False,False,True,,2026-02-02T12:56:00Z,1.18642,7.3,timeout,1.18499,1.18809,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
415,416,long,2026-02-02T13:00:00Z,2026-02-02T13:00:00Z,2026-02-02T13:12:00Z,2026-02-02T13:12:40Z,1.18649,1.18649,1.18579,1.18579,-7.0,-7.0,stop_loss,stop_loss,True,1.18579,1.18579,1.18889,1.18889,False,False,True,,2026-02-02T13:12:00Z,1.18579,-7.0,stop_loss,1.18579,1.18889,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
416,417,short,2026-02-02T13:13:00Z,2026-02-02T13:13:00Z,2026-02-02T14:19:00Z,2026-02-02T14:19:40Z,1.18562,1.18562,1.18322,1.18322,24.0,24.0,take_profit,take_profit,True,1.18632,1.18632,1.18322,1.18322,False,False,True,,2026-02-02T14:19:00Z,1.18322,24.0,take_profit,1.18632,1.18322,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
417,418,short,2026-02-03T08:01:00Z,2026-02-03T08:01:00Z,2026-02-03T08:14:00Z,2026-02-03T08:14:40Z,1.18117,1.18117,1.18187,1.18187,-7.0,-7.0,stop_loss,stop_loss,True,1.18187,1.18187,1.17877,1.17877,False,False,True,,2026-02-03T08:14:00Z,1.18187,-7.0,stop_loss,1.18187,1.17877,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
418,419,long,2026-02-03T08:15:00Z,2026-02-03T08:15:00Z,2026-02-03T09:06:00Z,2026-02-03T09:06:40Z,1.18193,1.18193,1.18123,1.18123,-7.0,-7.0,stop_loss,stop_loss,True,1.18123,1.18123,1.18433,1.18433,False,False,True,,2026-02-03T09:06:00Z,1.18123,-7.0,stop_loss,1.18123,1.18433,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
419,420,short,2026-02-03T09:07:00Z,2026-02-03T09:07:00Z,2026-02-03T09:53:00Z,2026-02-03T09:53:40Z,1.18124,1.18124,1.18194,1.18194,-7.0,-7.0,stop_loss,stop_loss,True,1.18194,1.18194,1.17884,1.17884,False,False,True,,2026-02-03T09:53:00Z,1.18194,-7.0,stop_loss,1.18194,1.17884,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
420,421,long,2026-02-03T09:54:00Z,2026-02-03T09:54:00Z,2026-02-03T10:02:00Z,2026-02-03T10:02:40Z,1.18193,1.18194,1.18123,1.18124,-7.0,-7.0,stop_loss,stop_loss,True,1.18123,1.18124,1.18433,1.18434,False,False,True,,2026-02-03T10:02:00Z,1.18123,-7.0,stop_loss,1.18123,1.18433,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
421,422,short,2026-02-03T10:03:00Z,2026-02-03T10:03:00Z,2026-02-03T12:02:00Z,2026-02-03T12:02:40Z,1.18088,1.18088,1.17848,1.17848,24.0,24.0,take_profit,take_profit,True,1.18158,1.18158,1.17848,1.17848,False,False,True,,2026-02-03T12:02:00Z,1.17848,24.0,take_profit,1.18158,1.17848,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
422,423,short,2026-02-03T12:03:00Z,2026-02-03T12:03:00Z,2026-02-03T12:05:00Z,2026-02-03T12:05:40Z,1.17828,1.17828,1.17898,1.17898,-7.0,-7.0,stop_loss,stop_loss,True,1.17898,1.17898,1.17588,1.17588,False,False,True,,2026-02-03T12:05:00Z,1.17898,-7.0,stop_loss,1.17898,1.17588,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
423,424,short,2026-02-03T12:18:00Z,2026-02-03T12:18:00Z,2026-02-03T12:33:00Z,2026-02-03T12:33:40Z,1.17864,1.17864,1.17934,1.17934,-7.0,-7.0,stop_loss,stop_loss,True,1.17934,1.17934,1.17624,1.17624,False,False,True,,2026-02-03T12:33:00Z,1.17934,-7.0,stop_loss,1.17934,1.17624,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
424,425,long,2026-02-03T12:34:00Z,2026-02-03T12:34:00Z,2026-02-03T12:48:00Z,2026-02-03T12:48:40Z,1.17942,1.17944,1.17872,1.17874,-7.0,-7.0,stop_loss,stop_loss,True,1.17872,1.17874,1.18182,1.18184,False,False,True,,2026-02-03T12:48:00Z,1.17872,-7.0,stop_loss,1.17872,1.18182,baseline_executable,False,False,0.2,0.2,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
425,426,short,2026-02-03T12:49:00Z,2026-02-03T12:49:00Z,2026-02-03T13:20:00Z,2026-02-03T13:20:40Z,1.17873,1.17873,1.17943,1.17943,-7.0,-7.0,stop_loss,stop_loss,True,1.17943,1.17943,1.17633,1.17633,False,False,True,,2026-02-03T13:20:00Z,1.17943,-7.0,stop_loss,1.17943,1.17633,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
426,427,long,2026-02-03T13:22:00Z,2026-02-03T13:22:00Z,2026-02-03T15:04:00Z,2026-02-03T15:04:40Z,1.17948,1.17948,1.17878,1.17878,-7.0,-7.0,stop_loss,stop_loss,True,1.17878,1.17878,1.18188,1.18188,False,False,True,,2026-02-03T15:04:00Z,1.17878,-7.0,stop_loss,1.17878,1.18188,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
427,428,short,2026-02-04T08:13:00Z,2026-02-04T08:13:00Z,2026-02-04T09:11:00Z,2026-02-04T09:11:40Z,1.18279,1.18279,1.18349,1.18349,-7.0,-7.0,stop_loss,stop_loss,True,1.18349,1.18349,1.18039,1.18039,False,False,True,,2026-02-04T09:11:00Z,1.18349,-7.0,stop_loss,1.18349,1.18039,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
428,429,long,2026-02-04T09:12:00Z,2026-02-04T09:12:00Z,2026-02-04T09:30:00Z,2026-02-04T09:30:40Z,1.18347,1.18348,1.18277,1.18278,-7.0,-7.0,stop_loss,stop_loss,True,1.18277,1.18278,1.18587,1.18588,False,False,True,,2026-02-04T09:30:00Z,1.18277,-7.0,stop_loss,1.18277,1.18587,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
429,430,short,2026-02-04T09:31:00Z,2026-02-04T09:31:00Z,2026-02-04T12:01:00Z,2026-02-04T12:01:00Z,1.18276,1.18276,1.18139,1.1814,13.7,13.6,timeout,timeout,True,1.18346,1.18346,1.18036,1.18036,False,False,True,,2026-02-04T12:01:00Z,1.18139,13.7,timeout,1.18346,1.18036,baseline_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
430,431,long,2026-02-04T12:05:00Z,2026-02-04T12:05:00Z,2026-02-04T12:16:00Z,2026-02-04T12:16:40Z,1.18149,1.1815,1.18079,1.1808,-7.0,-7.0,stop_loss,stop_loss,True,1.18079,1.1808,1.18389,1.1839,False,False,True,,2026-02-04T12:16:00Z,1.18079,-7.0,stop_loss,1.18079,1.18389,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
431,432,short,2026-02-04T12:17:00Z,2026-02-04T12:17:00Z,2026-02-04T12:40:00Z,2026-02-04T12:40:40Z,1.18079,1.18079,1.18149,1.18149,-7.0,-7.0,stop_loss,stop_loss,True,1.18149,1.18149,1.17839,1.17839,False,False,True,,2026-02-04T12:40:00Z,1.18149,-7.0,stop_loss,1.18149,1.17839,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
432,433,long,2026-02-04T12:41:00Z,2026-02-04T12:41:00Z,2026-02-04T15:09:00Z,2026-02-04T15:09:40Z,1.18149,1.1815,1.18079,1.1808,-7.0,-7.0,stop_loss,stop_loss,True,1.18079,1.1808,1.18389,1.1839,False,False,True,,2026-02-04T15:09:00Z,1.18079,-7.0,stop_loss,1.18079,1.18389,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
433,434,long,2026-02-05T08:01:00Z,2026-02-05T08:01:00Z,2026-02-05T10:25:00Z,2026-02-05T10:25:40Z,1.17948,1.17949,1.17878,1.17879,-7.0,-7.0,stop_loss,stop_loss,True,1.17878,1.17879,1.18188,1.18189,False,False,True,,2026-02-05T10:25:00Z,1.17878,-7.0,stop_loss,1.17878,1.18188,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
434,435,short,2026-02-05T10:26:00Z,2026-02-05T10:26:00Z,2026-02-05T12:36:00Z,2026-02-05T12:35:20Z,1.17875,1.17875,1.17945,1.17945,-7.0,-7.0,stop_loss,stop_loss,True,1.17945,1.17945,1.17635,1.17635,False,False,True,,2026-02-05T12:36:00Z,1.17945,-7.0,stop_loss,1.17945,1.17635,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
435,436,long,2026-02-05T12:36:00Z,2026-02-05T12:36:00Z,2026-02-05T13:22:00Z,2026-02-05T13:22:40Z,1.17935,1.17936,1.17865,1.17866,-7.0,-7.0,stop_loss,stop_loss,True,1.17865,1.17866,1.18175,1.18176,False,False,True,,2026-02-05T13:22:00Z,1.17865,-7.0,stop_loss,1.17865,1.18175,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
436,437,short,2026-02-05T13:23:00Z,2026-02-05T13:23:00Z,2026-02-05T13:30:00Z,2026-02-05T13:30:40Z,1.17877,1.17877,1.17947,1.17947,-7.0,-7.0,stop_loss,stop_loss,True,1.17947,1.17947,1.17637,1.17637,False,False,True,,2026-02-05T13:30:00Z,1.17947,-7.0,stop_loss,1.17947,1.17637,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
437,438,long,2026-02-05T13:31:00Z,2026-02-05T13:31:00Z,2026-02-05T13:35:00Z,2026-02-05T13:35:20Z,1.17993,1.17994,1.17923,1.17924,-7.0,-7.0,stop_loss,stop_loss,True,1.17923,1.17924,1.18233,1.18234,False,False,True,,2026-02-05T13:35:00Z,1.17923,-7.0,stop_loss,1.17923,1.18233,baseline_executable,False,False,0.1,0.1,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
438,439,long,2026-02-05T13:47:00Z,2026-02-05T13:47:00Z,2026-02-05T13:50:00Z,2026-02-05T13:50:40Z,1.18028,1.18028,1.17958,1.17958,-7.0,-7.0,stop_loss,stop_loss,True,1.17958,1.17958,1.18268,1.18268,False,False,True,,2026-02-05T13:50:00Z,1.17958,-7.0,stop_loss,1.17958,1.18268,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
439,440,long,2026-02-05T13:53:00Z,2026-02-05T13:53:00Z,2026-02-05T13:54:00Z,2026-02-05T13:54:40Z,1.18003,1.18004,1.17933,1.17934,-7.0,-7.0,stop_loss,stop_loss,True,1.17933,1.17934,1.18243,1.18244,False,False,True,,2026-02-05T13:54:00Z,1.17933,-7.0,stop_loss,1.17933,1.18243,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
440,441,short,2026-02-06T08:01:00Z,2026-02-06T08:01:00Z,2026-02-06T10:31:00Z,2026-02-06T10:31:00Z,1.1796,1.1796,1.17964,1.17965,-0.4,-0.5,timeout,timeout,True,1.1803,1.1803,1.1772,1.1772,False,False,True,,2026-02-06T10:31:00Z,1.17964,-0.4,timeout,1.1803,1.1772,baseline_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
441,442,long,2026-02-06T10:32:00Z,2026-02-06T10:32:00Z,2026-02-06T11:51:00Z,2026-02-06T11:50:20Z,1.17973,1.17974,1.17903,1.17904,-7.0,-7.0,stop_loss,stop_loss,True,1.17903,1.17904,1.18213,1.18214,False,False,True,,2026-02-06T11:51:00Z,1.17903,-7.0,stop_loss,1.17903,1.18213,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
442,443,short,2026-02-06T11:51:00Z,2026-02-06T11:51:00Z,2026-02-06T14:21:00Z,2026-02-06T14:21:00Z,1.17912,1.17912,1.17954,1.17955,-4.2,-4.3,timeout,timeout,True,1.17982,1.17982,1.17672,1.17672,False,False,True,,2026-02-06T14:21:00Z,1.17954,-4.2,timeout,1.17982,1.17672,baseline_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
443,444,short,2026-02-09T08:03:00Z,2026-02-09T08:03:00Z,2026-02-09T08:40:00Z,2026-02-09T08:40:40Z,1.18519,1.18519,1.18589,1.18589,-7.0,-7.0,stop_loss,stop_loss,True,1.18589,1.18589,1.18279,1.18279,False,False,True,,2026-02-09T08:40:00Z,1.18589,-7.0,stop_loss,1.18589,1.18279,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
444,445,long,2026-02-09T08:41:00Z,2026-02-09T08:41:00Z,2026-02-09T08:52:00Z,2026-02-09T08:52:40Z,1.18589,1.18589,1.18519,1.18519,-7.0,-7.0,stop_loss,stop_loss,True,1.18519,1.18519,1.18829,1.18829,False,False,True,,2026-02-09T08:52:00Z,1.18519,-7.0,stop_loss,1.18519,1.18829,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
445,446,short,2026-02-09T08:53:00Z,2026-02-09T08:53:00Z,2026-02-09T09:03:00Z,2026-02-09T09:03:40Z,1.1852,1.1852,1.1859,1.1859,-7.0,-7.0,stop_loss,stop_loss,True,1.1859,1.1859,1.1828,1.1828,False,False,True,,2026-02-09T09:03:00Z,1.1859,-7.0,stop_loss,1.1859,1.1828,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
446,447,long,2026-02-09T09:04:00Z,2026-02-09T09:04:00Z,2026-02-09T09:29:00Z,2026-02-09T09:29:40Z,1.18592,1.18593,1.18522,1.18523,-7.0,-7.0,stop_loss,stop_loss,True,1.18522,1.18523,1.18832,1.18833,False,False,True,,2026-02-09T09:29:00Z,1.18522,-7.0,stop_loss,1.18522,1.18832,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
447,448,short,2026-02-09T09:30:00Z,2026-02-09T09:30:00Z,2026-02-09T09:42:00Z,2026-02-09T09:42:40Z,1.18523,1.18523,1.18593,1.18593,-7.0,-7.0,stop_loss,stop_loss,True,1.18593,1.18593,1.18283,1.18283,False,False,True,,2026-02-09T09:42:00Z,1.18593,-7.0,stop_loss,1.18593,1.18283,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
448,449,long,2026-02-09T09:43:00Z,2026-02-09T09:43:00Z,2026-02-09T12:13:00Z,2026-02-09T12:13:00Z,1.18602,1.18602,1.18642,1.18642,4.0,4.0,timeout,timeout,True,1.18532,1.18532,1.18842,1.18842,False,False,True,,2026-02-09T12:13:00Z,1.18642,4.0,timeout,1.18532,1.18842,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
449,450,long,2026-02-09T12:14:00Z,2026-02-09T12:14:00Z,2026-02-09T14:06:00Z,2026-02-09T14:06:40Z,1.18629,1.1863,1.18869,1.1887,24.0,24.0,take_profit,take_profit,True,1.18559,1.1856,1.18869,1.1887,False,False,True,,2026-02-09T14:06:00Z,1.18869,24.0,take_profit,1.18559,1.18869,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
450,451,long,2026-02-10T08:05:00Z,2026-02-10T08:05:00Z,2026-02-10T10:35:00Z,2026-02-10T10:35:00Z,1.19045,1.19045,1.19176,1.19176,13.1,13.1,timeout,timeout,True,1.18975,1.18975,1.19285,1.19285,False,False,True,,2026-02-10T10:35:00Z,1.19176,13.1,timeout,1.18975,1.19285,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
451,452,short,2026-02-10T10:40:00Z,2026-02-10T10:40:00Z,2026-02-10T13:10:00Z,2026-02-10T13:10:00Z,1.1917,1.1917,1.19055,1.19056,11.5,11.4,timeout,timeout,True,1.1924,1.1924,1.1893,1.1893,False,False,True,,2026-02-10T13:10:00Z,1.19055,11.5,timeout,1.1924,1.1893,baseline_executable,False,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
452,453,long,2026-02-10T13:26:00Z,2026-02-10T13:26:00Z,2026-02-10T13:43:00Z,2026-02-10T13:43:40Z,1.19074,1.19075,1.19004,1.19005,-7.0,-7.0,stop_loss,stop_loss,True,1.19004,1.19005,1.19314,1.19315,False,False,True,,2026-02-10T13:43:00Z,1.19004,-7.0,stop_loss,1.19004,1.19314,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
453,454,short,2026-02-10T13:44:00Z,2026-02-10T13:44:00Z,2026-02-10T14:31:00Z,2026-02-10T14:31:40Z,1.19005,1.19005,1.19075,1.19075,-7.0,-7.0,stop_loss,stop_loss,True,1.19075,1.19075,1.18765,1.18765,False,False,True,,2026-02-10T14:31:00Z,1.19075,-7.0,stop_loss,1.19075,1.18765,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
454,455,short,2026-02-11T08:07:00Z,2026-02-11T08:07:00Z,2026-02-11T10:37:00Z,2026-02-11T10:37:00Z,1.19134,1.19134,1.19162,1.19162,-2.8,-2.8,timeout,timeout,True,1.19204,1.19204,1.18894,1.18894,False,False,True,,2026-02-11T10:37:00Z,1.19162,-2.8,timeout,1.19204,1.18894,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
455,456,long,2026-02-11T10:40:00Z,2026-02-11T10:40:00Z,2026-02-11T12:34:00Z,2026-02-11T12:34:40Z,1.19181,1.19182,1.19111,1.19112,-7.0,-7.0,stop_loss,stop_loss,True,1.19111,1.19112,1.19421,1.19422,False,False,True,,2026-02-11T12:34:00Z,1.19111,-7.0,stop_loss,1.19111,1.19421,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
456,457,short,2026-02-11T12:35:00Z,2026-02-11T12:35:00Z,2026-02-11T14:30:00Z,2026-02-11T14:30:40Z,1.19108,1.19108,1.18868,1.18868,24.0,24.0,take_profit,take_profit,True,1.19178,1.19178,1.18868,1.18868,False,False,True,,2026-02-11T14:30:00Z,1.18868,24.0,take_profit,1.19178,1.18868,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
457,458,short,2026-02-12T08:00:00Z,2026-02-12T08:00:00Z,2026-02-12T08:17:00Z,2026-02-12T08:17:40Z,1.18605,1.18605,1.18675,1.18675,-7.0,-7.0,stop_loss,stop_loss,True,1.18675,1.18675,1.18365,1.18365,False,False,True,,2026-02-12T08:17:00Z,1.18675,-7.0,stop_loss,1.18675,1.18365,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
458,459,long,2026-02-12T08:18:00Z,2026-02-12T08:18:00Z,2026-02-12T10:48:00Z,2026-02-12T10:48:00Z,1.18675,1.18675,1.18859,1.18859,18.4,18.4,timeout,timeout,True,1.18605,1.18605,1.18915,1.18915,False,False,True,,2026-02-12T10:48:00Z,1.18859,18.4,timeout,1.18605,1.18915,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
459,460,long,2026-02-12T10:54:00Z,2026-02-12T10:54:00Z,2026-02-12T11:10:00Z,2026-02-12T11:10:40Z,1.1887,1.18871,1.188,1.18801,-7.0,-7.0,stop_loss,stop_loss,True,1.188,1.18801,1.1911,1.19111,False,False,True,,2026-02-12T11:10:00Z,1.188,-7.0,stop_loss,1.188,1.1911,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
460,461,short,2026-02-12T11:11:00Z,2026-02-12T11:11:00Z,2026-02-12T13:41:00Z,2026-02-12T13:41:00Z,1.188,1.188,1.1877,1.1877,3.0,3.0,timeout,timeout,True,1.1887,1.1887,1.1856,1.1856,False,False,True,,2026-02-12T13:41:00Z,1.1877,3.0,timeout,1.1887,1.1856,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
461,462,short,2026-02-12T13:42:00Z,2026-02-12T13:42:00Z,2026-02-12T14:34:00Z,2026-02-12T14:34:40Z,1.18756,1.18756,1.18826,1.18826,-7.0,-7.0,stop_loss,stop_loss,True,1.18826,1.18826,1.18516,1.18516,False,False,True,,2026-02-12T14:34:00Z,1.18826,-7.0,stop_loss,1.18826,1.18516,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
462,463,short,2026-02-13T08:02:00Z,2026-02-13T08:02:00Z,2026-02-13T09:07:00Z,2026-02-13T09:07:40Z,1.18538,1.18538,1.18608,1.18608,-7.0,-7.0,stop_loss,stop_loss,True,1.18608,1.18608,1.18298,1.18298,False,False,True,,2026-02-13T09:07:00Z,1.18608,-7.0,stop_loss,1.18608,1.18298,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
463,464,short,2026-02-13T09:34:00Z,2026-02-13T09:34:00Z,2026-02-13T10:01:00Z,2026-02-13T10:01:40Z,1.1857,1.1857,1.1864,1.1864,-7.0,-7.0,stop_loss,stop_loss,True,1.1864,1.1864,1.1833,1.1833,False,False,True,,2026-02-13T10:01:00Z,1.1864,-7.0,stop_loss,1.1864,1.1833,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
464,465,long,2026-02-13T10:02:00Z,2026-02-13T10:02:00Z,2026-02-13T11:08:00Z,2026-02-13T11:08:40Z,1.18645,1.18646,1.18575,1.18576,-7.0,-7.0,stop_loss,stop_loss,True,1.18575,1.18576,1.18885,1.18886,False,False,True,,2026-02-13T11:08:00Z,1.18575,-7.0,stop_loss,1.18575,1.18885,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
465,466,short,2026-02-13T11:23:00Z,2026-02-13T11:23:00Z,2026-02-13T13:25:00Z,2026-02-13T13:25:40Z,1.1855,1.1855,1.1862,1.1862,-7.0,-7.0,stop_loss,stop_loss,True,1.1862,1.1862,1.1831,1.1831,False,False,True,,2026-02-13T13:25:00Z,1.1862,-7.0,stop_loss,1.1862,1.1831,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
