expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,baseline_expected_exit_timestamp_utc,baseline_expected_exit_price,baseline_expected_pnl_pips,baseline_expected_exit_reason,baseline_expected_stop_loss_price,baseline_expected_take_profit_price,comparison_basis,boundary_ambiguous_close_timing,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
137,137,long,2025-11-12T12:58:00Z,2025-11-12T12:58:00Z,2025-11-12T14:30:00Z,2025-11-12T14:30:40Z,1.15764,1.15765,1.15685,1.15685,-8.0,-8.0,stop_loss,stop_loss,True,1.15685,1.15685,1.16015,1.16015,False,False,True,,2025-11-12T14:30:00Z,1.15684,-8.0,stop_loss,1.15684,1.16014,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
138,138,long,2025-11-13T08:04:00Z,2025-11-13T08:04:00Z,2025-11-13T09:00:00Z,2025-11-13T09:00:40Z,1.15874,1.15874,1.16124,1.16124,25.0,25.0,take_profit,take_profit,True,1.15794,1.15794,1.16124,1.16124,False,False,True,,2025-11-13T09:00:00Z,1.16124,25.0,take_profit,1.15794,1.16124,actual_fill_adjusted_executable,True,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
139,139,long,2025-11-13T09:01:00Z,2025-11-13T09:01:00Z,2025-11-13T12:01:00Z,2025-11-13T12:01:00Z,1.16138,1.16139,1.16135,1.16135,-0.4,-0.4,timeout,timeout,True,1.16059,1.16059,1.16389,1.16389,False,False,True,,2025-11-13T12:01:00Z,1.16135,-0.3,timeout,1.16058,1.16388,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
140,140,long,2025-11-13T12:03:00Z,2025-11-13T12:03:00Z,2025-11-13T12:47:00Z,2025-11-13T12:47:40Z,1.16174,1.16175,1.16095,1.16095,-8.0,-8.0,stop_loss,stop_loss,True,1.16095,1.16095,1.16425,1.16425,False,False,True,,2025-11-13T12:47:00Z,1.16094,-8.0,stop_loss,1.16094,1.16424,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
141,141,short,2025-11-13T12:48:00Z,2025-11-13T12:48:00Z,2025-11-13T13:36:00Z,2025-11-13T13:36:40Z,1.16094,1.16094,1.16174,1.16174,-8.0,-8.0,stop_loss,stop_loss,True,1.16174,1.16174,1.15844,1.15844,False,False,True,,2025-11-13T13:36:00Z,1.16174,-8.0,stop_loss,1.16174,1.15844,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
142,142,long,2025-11-13T13:37:00Z,2025-11-13T13:37:00Z,2025-11-13T16:37:00Z,2025-11-13T16:37:00Z,1.16187,1.16187,1.16368,1.16368,18.1,18.1,timeout,timeout,True,1.16107,1.16107,1.16437,1.16437,False,False,True,,2025-11-13T16:37:00Z,1.16368,18.1,timeout,1.16107,1.16437,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
143,143,long,2025-11-14T08:00:00Z,2025-11-14T08:00:00Z,2025-11-14T09:02:00Z,2025-11-14T09:02:40Z,1.16378,1.16379,1.16299,1.16299,-8.0,-8.0,stop_loss,stop_loss,True,1.16299,1.16299,1.16629,1.16629,False,False,True,,2025-11-14T09:02:00Z,1.16298,-8.0,stop_loss,1.16298,1.16628,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
144,144,short,2025-11-14T09:03:00Z,2025-11-14T09:03:00Z,2025-11-14T12:03:00Z,2025-11-14T12:03:00Z,1.16295,1.16295,1.16145,1.16146,15.0,14.9,timeout,timeout,True,1.16375,1.16375,1.16045,1.16045,False,False,True,,2025-11-14T12:03:00Z,1.16145,15.0,timeout,1.16375,1.16045,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
145,145,short,2025-11-14T12:07:00Z,2025-11-14T12:07:00Z,2025-11-14T13:05:00Z,2025-11-14T13:05:40Z,1.16129,1.16129,1.16209,1.16209,-8.0,-8.0,stop_loss,stop_loss,True,1.16209,1.16209,1.15879,1.15879,False,False,True,,2025-11-14T13:05:00Z,1.16209,-8.0,stop_loss,1.16209,1.15879,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
146,146,long,2025-11-14T13:06:00Z,2025-11-14T13:06:00Z,2025-11-14T13:47:00Z,2025-11-14T13:47:40Z,1.16206,1.16207,1.16457,1.16457,25.0,25.0,take_profit,take_profit,True,1.16127,1.16127,1.16457,1.16457,False,False,True,,2025-11-14T13:46:00Z,1.16456,25.0,take_profit,1.16126,1.16456,actual_fill_adjusted_executable,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
147,147,long,2025-11-14T13:47:00Z,2025-11-14T13:48:00Z,2025-11-14T14:48:00Z,2025-11-14T14:48:40Z,1.16454,1.16458,1.16374,1.16378,-8.0,-8.0,stop_loss,stop_loss,True,1.16374,1.16378,1.16704,1.16708,False,False,True,,2025-11-14T14:48:00Z,1.16374,-8.0,stop_loss,1.16374,1.16704,baseline_executable,False,0.4,0.4,0.0,40.0,True,True,False,False,False,False,True,entry_price_drift
148,148,long,2025-11-17T08:20:00Z,2025-11-17T08:20:00Z,2025-11-17T09:30:00Z,2025-11-17T09:30:20Z,1.16106,1.16107,1.16027,1.16027,-8.0,-8.0,stop_loss,stop_loss,True,1.16027,1.16027,1.16357,1.16357,False,False,True,,2025-11-17T09:35:00Z,1.16026,-8.0,stop_loss,1.16026,1.16356,actual_fill_adjusted_executable,False,0.1,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
149,149,short,2025-11-17T09:36:00Z,2025-11-17T09:36:00Z,2025-11-17T12:36:00Z,2025-11-17T12:36:00Z,1.16026,1.16026,1.1601,1.16011,1.6,1.5,timeout,timeout,True,1.16106,1.16106,1.15776,1.15776,False,False,True,,2025-11-17T12:36:00Z,1.1601,1.6,timeout,1.16106,1.15776,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
150,150,long,2025-11-17T13:05:00Z,2025-11-17T13:05:00Z,2025-11-17T14:08:00Z,2025-11-17T14:08:40Z,1.16029,1.16029,1.15949,1.15949,-8.0,-8.0,stop_loss,stop_loss,True,1.15949,1.15949,1.16279,1.16279,False,False,True,,2025-11-17T14:08:00Z,1.15949,-8.0,stop_loss,1.15949,1.16279,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
155,154,short,2025-11-19T08:06:00Z,2025-11-19T08:06:00Z,2025-11-19T08:33:00Z,2025-11-19T08:33:40Z,1.15848,1.15848,1.15928,1.15928,-8.0,-8.0,stop_loss,stop_loss,True,1.15928,1.15928,1.15598,1.15598,False,False,True,,2025-11-19T08:33:00Z,1.15928,-8.0,stop_loss,1.15928,1.15598,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
156,155,long,2025-11-19T08:34:00Z,2025-11-19T08:34:00Z,2025-11-19T08:55:00Z,2025-11-19T08:55:40Z,1.15928,1.15929,1.15849,1.15849,-8.0,-8.0,stop_loss,stop_loss,True,1.15849,1.15849,1.16179,1.16179,False,False,True,,2025-11-19T08:55:00Z,1.15848,-8.0,stop_loss,1.15848,1.16178,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
157,156,short,2025-11-19T08:56:00Z,2025-11-19T08:56:00Z,2025-11-19T11:56:00Z,2025-11-19T11:56:00Z,1.15821,1.15821,1.15702,1.15703,11.9,11.8,timeout,timeout,True,1.15901,1.15901,1.15571,1.15571,False,False,True,,2025-11-19T11:56:00Z,1.15702,11.9,timeout,1.15901,1.15571,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
158,157,short,2025-11-19T11:59:00Z,2025-11-19T11:59:00Z,2025-11-19T12:15:00Z,2025-11-19T12:15:40Z,1.15695,1.15695,1.15775,1.15775,-8.0,-8.0,stop_loss,stop_loss,True,1.15775,1.15775,1.15445,1.15445,False,False,True,,2025-11-19T12:15:00Z,1.15775,-8.0,stop_loss,1.15775,1.15445,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
159,158,long,2025-11-19T12:16:00Z,2025-11-19T12:16:00Z,2025-11-19T14:56:00Z,2025-11-19T14:56:40Z,1.15803,1.15804,1.15724,1.15724,-8.0,-8.0,stop_loss,stop_loss,True,1.15724,1.15724,1.16054,1.16054,False,False,True,,2025-11-19T14:56:00Z,1.15723,-8.0,stop_loss,1.15723,1.16053,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
160,159,short,2025-11-20T08:01:00Z,2025-11-20T08:01:00Z,2025-11-20T10:52:00Z,2025-11-20T10:52:40Z,1.15184,1.15184,1.15264,1.15264,-8.0,-8.0,stop_loss,stop_loss,True,1.15264,1.15264,1.14934,1.14934,False,False,True,,2025-11-20T10:52:00Z,1.15264,-8.0,stop_loss,1.15264,1.14934,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
161,160,long,2025-11-20T10:53:00Z,2025-11-20T10:53:00Z,2025-11-20T12:21:00Z,2025-11-20T12:21:40Z,1.15273,1.15274,1.15194,1.15194,-8.0,-8.0,stop_loss,stop_loss,True,1.15194,1.15194,1.15524,1.15524,False,False,True,,2025-11-20T12:24:00Z,1.15193,-8.0,stop_loss,1.15193,1.15523,actual_fill_adjusted_executable,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
164,163,short,2025-11-21T09:02:00Z,2025-11-21T09:02:00Z,2025-11-21T09:10:00Z,2025-11-21T09:10:20Z,1.1537,1.1537,1.1545,1.1545,-8.0,-8.0,stop_loss,stop_loss,True,1.1545,1.1545,1.1512,1.1512,False,False,True,,2025-11-21T09:10:00Z,1.1545,-8.0,stop_loss,1.1545,1.1512,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
165,164,long,2025-11-21T09:14:00Z,2025-11-21T09:14:00Z,2025-11-21T10:07:00Z,2025-11-21T10:07:40Z,1.15448,1.15449,1.15369,1.15369,-8.0,-8.0,stop_loss,stop_loss,True,1.15369,1.15369,1.15699,1.15699,False,False,True,,2025-11-21T10:07:00Z,1.15368,-8.0,stop_loss,1.15368,1.15698,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
166,165,short,2025-11-21T10:08:00Z,2025-11-21T10:08:00Z,2025-11-21T12:49:00Z,2025-11-21T12:49:40Z,1.15365,1.15365,1.15115,1.15115,25.0,25.0,take_profit,take_profit,True,1.15445,1.15445,1.15115,1.15115,False,False,True,,2025-11-21T12:49:00Z,1.15115,25.0,take_profit,1.15445,1.15115,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
167,166,short,2025-11-21T12:50:00Z,2025-11-21T12:50:00Z,2025-11-21T13:31:00Z,2025-11-21T13:31:40Z,1.15103,1.15103,1.15183,1.15183,-8.0,-8.0,stop_loss,stop_loss,True,1.15183,1.15183,1.14853,1.14853,False,False,True,,2025-11-21T13:31:00Z,1.15183,-8.0,stop_loss,1.15183,1.14853,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
168,167,long,2025-11-21T13:32:00Z,2025-11-21T13:32:00Z,2025-11-21T15:16:00Z,2025-11-21T15:16:40Z,1.15184,1.15185,1.15105,1.15105,-8.0,-8.0,stop_loss,stop_loss,True,1.15105,1.15105,1.15435,1.15435,False,False,True,,2025-11-21T15:17:00Z,1.15104,-8.0,stop_loss,1.15104,1.15434,actual_fill_adjusted_executable,True,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
169,168,short,2025-11-24T08:06:00Z,2025-11-24T08:06:00Z,2025-11-24T09:13:00Z,2025-11-24T09:13:40Z,1.1519,1.1519,1.1527,1.1527,-8.0,-8.0,stop_loss,stop_loss,True,1.1527,1.1527,1.1494,1.1494,False,False,True,,2025-11-24T09:13:00Z,1.1527,-8.0,stop_loss,1.1527,1.1494,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
170,169,long,2025-11-24T09:14:00Z,2025-11-24T09:14:00Z,2025-11-24T12:14:00Z,2025-11-24T12:14:00Z,1.15291,1.15291,1.15374,1.15374,8.3,8.3,timeout,timeout,True,1.15211,1.15211,1.15541,1.15541,False,False,True,,2025-11-24T12:14:00Z,1.15374,8.3,timeout,1.15211,1.15541,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
171,170,short,2025-11-24T12:15:00Z,2025-11-24T12:15:00Z,2025-11-24T12:48:00Z,2025-11-24T12:48:40Z,1.15365,1.15365,1.15445,1.15445,-8.0,-8.0,stop_loss,stop_loss,True,1.15445,1.15445,1.15115,1.15115,False,False,True,,2025-11-24T12:48:00Z,1.15445,-8.0,stop_loss,1.15445,1.15115,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
172,171,long,2025-11-24T12:49:00Z,2025-11-24T12:49:00Z,2025-11-24T13:12:00Z,2025-11-24T13:12:40Z,1.15444,1.15445,1.15365,1.15365,-8.0,-8.0,stop_loss,stop_loss,True,1.15365,1.15365,1.15695,1.15695,False,False,True,,2025-11-24T13:12:00Z,1.15364,-8.0,stop_loss,1.15364,1.15694,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
173,172,short,2025-11-24T13:13:00Z,2025-11-24T13:13:00Z,2025-11-24T13:29:00Z,2025-11-24T13:29:40Z,1.15364,1.15364,1.15444,1.15444,-8.0,-8.0,stop_loss,stop_loss,True,1.15444,1.15444,1.15114,1.15114,False,False,True,,2025-11-24T13:29:00Z,1.15444,-8.0,stop_loss,1.15444,1.15114,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
174,173,long,2025-11-24T13:31:00Z,2025-11-24T13:31:00Z,2025-11-24T15:14:00Z,2025-11-24T15:14:40Z,1.15445,1.15446,1.15366,1.15366,-8.0,-8.0,stop_loss,stop_loss,True,1.15366,1.15366,1.15696,1.15696,False,False,True,,2025-11-24T15:14:00Z,1.15365,-8.0,stop_loss,1.15365,1.15695,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
175,174,long,2025-11-25T08:01:00Z,2025-11-25T08:01:00Z,2025-11-25T11:01:00Z,2025-11-25T11:01:00Z,1.15219,1.1522,1.15333,1.15333,11.3,11.3,timeout,timeout,True,1.1514,1.1514,1.1547,1.1547,False,False,True,,2025-11-25T11:01:00Z,1.15333,11.4,timeout,1.15139,1.15469,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
176,175,long,2025-11-25T11:10:00Z,2025-11-25T11:11:00Z,2025-11-25T12:38:00Z,2025-11-25T12:35:40Z,1.15366,1.15386,1.15286,1.15306,-8.0,-8.0,stop_loss,stop_loss,True,1.15286,1.15306,1.15616,1.15636,False,False,True,,2025-11-25T12:38:00Z,1.15286,-8.0,stop_loss,1.15286,1.15616,baseline_executable,False,2.0,2.0,0.0,140.0,True,True,False,True,False,False,True,exit_timing_and_price_drift
177,176,short,2025-11-25T12:42:00Z,2025-11-25T12:42:00Z,2025-11-25T13:42:00Z,2025-11-25T13:42:40Z,1.15273,1.15273,1.15353,1.15353,-8.0,-8.0,stop_loss,stop_loss,True,1.15353,1.15353,1.15023,1.15023,False,False,True,,2025-11-25T13:42:00Z,1.15353,-8.0,stop_loss,1.15353,1.15023,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
178,177,long,2025-11-25T13:44:00Z,2025-11-25T13:44:00Z,2025-11-25T13:45:00Z,2025-11-25T13:45:40Z,1.15505,1.15506,1.15426,1.15426,-8.0,-8.0,stop_loss,stop_loss,True,1.15426,1.15426,1.15756,1.15756,False,False,True,,2025-11-25T13:45:00Z,1.15425,-8.0,stop_loss,1.15425,1.15755,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
179,178,long,2025-11-25T13:46:00Z,2025-11-25T13:46:00Z,2025-11-25T15:08:00Z,2025-11-25T15:08:40Z,1.15428,1.15429,1.15679,1.15679,25.0,25.0,take_profit,take_profit,True,1.15349,1.15349,1.15679,1.15679,False,False,True,,2025-11-25T15:08:00Z,1.15678,25.0,take_profit,1.15348,1.15678,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
180,179,long,2025-11-26T08:06:00Z,2025-11-26T08:06:00Z,2025-11-26T08:21:00Z,2025-11-26T08:21:40Z,1.15922,1.15923,1.15843,1.15843,-8.0,-8.0,stop_loss,stop_loss,True,1.15843,1.15843,1.16173,1.16173,False,False,True,,2025-11-26T08:21:00Z,1.15842,-8.0,stop_loss,1.15842,1.16172,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
181,180,short,2025-11-26T08:22:00Z,2025-11-26T08:22:00Z,2025-11-26T11:22:00Z,2025-11-26T11:22:00Z,1.15848,1.15848,1.15764,1.15765,8.4,8.3,timeout,timeout,True,1.15928,1.15928,1.15598,1.15598,False,False,True,,2025-11-26T11:22:00Z,1.15764,8.4,timeout,1.15928,1.15598,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
182,181,short,2025-11-26T11:32:00Z,2025-11-26T11:32:00Z,2025-11-26T12:41:00Z,2025-11-26T12:41:40Z,1.15724,1.15724,1.15804,1.15804,-8.0,-8.0,stop_loss,stop_loss,True,1.15804,1.15804,1.15474,1.15474,False,False,True,,2025-11-26T12:41:00Z,1.15804,-8.0,stop_loss,1.15804,1.15474,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
183,182,long,2025-11-26T12:42:00Z,2025-11-26T12:42:00Z,2025-11-26T12:47:00Z,2025-11-26T12:47:40Z,1.15802,1.15803,1.15723,1.15723,-8.0,-8.0,stop_loss,stop_loss,True,1.15723,1.15723,1.16053,1.16053,False,False,True,,2025-11-26T12:47:00Z,1.15722,-8.0,stop_loss,1.15722,1.16052,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
186,189,long,2025-11-27T11:27:00Z,2025-11-27T11:27:00Z,2025-11-27T14:27:00Z,2025-11-27T14:27:00Z,1.15809,1.1581,1.15887,1.15887,7.7,7.7,timeout,timeout,True,1.1573,1.1573,1.1606,1.1606,False,False,True,,2025-11-27T14:27:00Z,1.15887,7.8,timeout,1.15729,1.16059,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
187,190,long,2025-11-28T08:11:00Z,2025-11-28T08:11:00Z,2025-11-28T08:58:00Z,2025-11-28T08:58:20Z,1.15858,1.15858,1.15778,1.15778,-8.0,-8.0,stop_loss,stop_loss,True,1.15778,1.15778,1.16108,1.16108,False,False,True,,2025-11-28T08:58:00Z,1.15778,-8.0,stop_loss,1.15778,1.16108,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
188,191,short,2025-11-28T08:59:00Z,2025-11-28T08:59:00Z,2025-11-28T11:59:00Z,2025-11-28T11:59:00Z,1.15789,1.15789,1.1559,1.1559,19.9,19.9,timeout,timeout,True,1.15869,1.15869,1.15539,1.15539,False,False,True,,2025-11-28T11:59:00Z,1.1559,19.9,timeout,1.15869,1.15539,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
189,192,short,2025-11-28T12:17:00Z,2025-11-28T12:17:00Z,2025-11-28T12:53:00Z,2025-11-28T12:53:40Z,1.15578,1.15578,1.15658,1.15658,-8.0,-8.0,stop_loss,stop_loss,True,1.15658,1.15658,1.15328,1.15328,False,False,True,,2025-11-28T12:53:00Z,1.15658,-8.0,stop_loss,1.15658,1.15328,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
190,193,long,2025-11-28T12:54:00Z,2025-11-28T12:54:00Z,2025-11-28T15:54:00Z,2025-11-28T15:54:00Z,1.15668,1.15668,1.15804,1.15804,13.6,13.6,timeout,timeout,True,1.15588,1.15588,1.15918,1.15918,False,False,True,,2025-11-28T15:54:00Z,1.15804,13.6,timeout,1.15588,1.15918,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
191,194,long,2025-12-01T08:01:00Z,2025-12-01T08:01:00Z,2025-12-01T11:01:00Z,2025-12-01T11:01:00Z,1.15993,1.15994,1.16206,1.16206,21.2,21.2,timeout,timeout,True,1.15914,1.15914,1.16244,1.16244,False,False,True,,2025-12-01T11:01:00Z,1.16206,21.3,timeout,1.15913,1.16243,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
192,195,long,2025-12-01T11:06:00Z,2025-12-01T11:06:00Z,2025-12-01T14:04:00Z,2025-12-01T14:04:40Z,1.16257,1.16258,1.16508,1.16508,25.0,25.0,take_profit,take_profit,True,1.16178,1.16178,1.16508,1.16508,False,False,True,,2025-12-01T14:04:00Z,1.16507,25.0,take_profit,1.16177,1.16507,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
193,196,short,2025-12-02T08:52:00Z,2025-12-02T08:52:00Z,2025-12-02T11:52:00Z,2025-12-02T11:52:00Z,1.16111,1.16111,1.16051,1.16052,6.0,5.9,timeout,timeout,True,1.16191,1.16191,1.15861,1.15861,False,False,True,,2025-12-02T11:52:00Z,1.16051,6.0,timeout,1.16191,1.15861,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
194,197,short,2025-12-02T13:15:00Z,2025-12-02T13:15:00Z,2025-12-02T13:44:00Z,2025-12-02T13:42:40Z,1.16084,1.16084,1.16164,1.16164,-8.0,-8.0,stop_loss,stop_loss,True,1.16164,1.16164,1.15834,1.15834,False,False,True,,2025-12-02T13:44:00Z,1.16164,-8.0,stop_loss,1.16164,1.15834,actual_fill_adjusted_executable,True,0.0,0.0,0.0,80.0,False,False,False,False,False,False,False,within_tolerance
195,198,long,2025-12-02T13:45:00Z,2025-12-02T13:45:00Z,2025-12-02T16:07:00Z,2025-12-02T16:07:40Z,1.16168,1.16169,1.16089,1.16089,-8.0,-8.0,stop_loss,stop_loss,True,1.16089,1.16089,1.16419,1.16419,False,False,True,,2025-12-02T16:07:00Z,1.16088,-8.0,stop_loss,1.16088,1.16418,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
196,199,long,2025-12-03T08:01:00Z,2025-12-03T08:02:00Z,2025-12-03T09:25:00Z,2025-12-03T08:48:40Z,1.16457,1.1648,1.16377,1.164,-8.0,-8.0,stop_loss,stop_loss,True,1.16377,1.164,1.16707,1.1673,False,False,True,,2025-12-03T09:25:00Z,1.16377,-8.0,stop_loss,1.16377,1.16707,baseline_executable,False,2.3,2.3,0.0,2180.0,True,True,False,True,False,False,True,exit_timing_and_price_drift
200,202,short,2025-12-04T08:14:00Z,2025-12-04T08:14:00Z,2025-12-04T08:57:00Z,2025-12-04T08:57:40Z,1.16566,1.16566,1.16646,1.16646,-8.0,-8.0,stop_loss,stop_loss,True,1.16646,1.16646,1.16316,1.16316,False,False,True,,2025-12-04T08:57:00Z,1.16646,-8.0,stop_loss,1.16646,1.16316,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
201,203,long,2025-12-04T09:11:00Z,2025-12-04T09:11:00Z,2025-12-04T12:11:00Z,2025-12-04T12:11:00Z,1.16685,1.16686,1.16733,1.16733,4.7,4.7,timeout,timeout,True,1.16606,1.16606,1.16936,1.16936,False,False,True,,2025-12-04T12:11:00Z,1.16733,4.8,timeout,1.16605,1.16935,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
202,204,long,2025-12-04T12:12:00Z,2025-12-04T12:12:00Z,2025-12-04T13:48:00Z,2025-12-04T13:48:20Z,1.16742,1.16743,1.16663,1.16663,-8.0,-8.0,stop_loss,stop_loss,True,1.16663,1.16663,1.16993,1.16993,False,False,True,,2025-12-04T13:48:00Z,1.16662,-8.0,stop_loss,1.16662,1.16992,actual_fill_adjusted_executable,False,0.1,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
203,205,short,2025-12-04T13:49:00Z,2025-12-04T13:49:00Z,2025-12-04T15:19:00Z,2025-12-04T15:19:20Z,1.16679,1.16679,1.16759,1.16759,-8.0,-8.0,stop_loss,stop_loss,True,1.16759,1.16759,1.16429,1.16429,False,False,True,,2025-12-04T15:19:00Z,1.16759,-8.0,stop_loss,1.16759,1.16429,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
204,206,long,2025-12-05T08:09:00Z,2025-12-05T08:09:00Z,2025-12-05T09:47:00Z,2025-12-05T09:47:40Z,1.16639,1.1664,1.1656,1.1656,-8.0,-8.0,stop_loss,stop_loss,True,1.1656,1.1656,1.1689,1.1689,False,False,True,,2025-12-05T09:47:00Z,1.16559,-8.0,stop_loss,1.16559,1.16889,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
205,207,short,2025-12-05T09:48:00Z,2025-12-05T09:48:00Z,2025-12-05T12:48:00Z,2025-12-05T12:48:00Z,1.16559,1.16559,1.16468,1.16468,9.1,9.1,timeout,timeout,True,1.16639,1.16639,1.16309,1.16309,False,False,True,,2025-12-05T12:48:00Z,1.16468,9.1,timeout,1.16639,1.16309,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
206,208,long,2025-12-05T12:49:00Z,2025-12-05T12:49:00Z,2025-12-05T15:49:00Z,2025-12-05T15:49:00Z,1.16465,1.16466,1.16571,1.16571,10.5,10.5,timeout,timeout,True,1.16386,1.16386,1.16716,1.16716,False,False,True,,2025-12-05T15:49:00Z,1.16571,10.6,timeout,1.16385,1.16715,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
